date,city,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
2020/9/17,SF,10.7,0,,67,73,61
2020/9/17,Seattle,4.5,0,0,66,74,59
2020/9/18,Atlanta,8.1,0,0,73,83,67
2020/9/18,Boston,13.4,0,0,62,66,51
2020/9/18,Chicago,12.5,0,0,59,61,49
2020/9/18,Honolulu,13.2,0,,82,91,76
2020/9/18,Houston,11,0,0,81,91,73
2020/9/18,LA,6.3,0,,72,87,63
2020/9/18,Miami,5.8,0,,85,91,80
2020/9/18,NYC,14.3,0,0,69,71,57
2020/9/18,Phoenix,6.9,0,,94,107,80
2020/9/18,SF,10.5,0,,67,75,61
2020/9/18,Seattle,6.3,0.29,0,64,66,60
2020/9/20,Atlanta,15.7,0,0,63,72,55
2020/9/20,Boston,11,0,0,52,60,44
2020/9/20,Chicago,5.8,0,0,60,73,48
2020/9/20,Honolulu,11.6,0,,80,89,74
2020/9/20,Houston,14.1,0.83,0,73,78,66
2020/9/20,LA,6,0,,67,74,60
2020/9/20,Miami,3.8,0,,84,91,79
2020/9/20,NYC,12.3,0,0,59,64,52
2020/9/20,Phoenix,4.3,0,,92,106,78
2020/9/20,SF,9.6,0,,67,83,58
2020/9/20,Seattle,3.6,0.07,0,62,71,58
2020/9/21,Atlanta,14.3,0,0,62,72,53
2020/9/21,Boston,10.5,0,0,53,61,45
2020/9/21,Chicago,6.3,0,0,64,75,53
2020/9/21,Honolulu,10.5,0.03,,78,85,69
2020/9/21,Houston,16.1,0.38,0,72,75,70
2020/9/21,LA,7.8,0,,67,73,64
2020/9/21,Miami,9.6,1.16,,81,83,77
2020/9/21,NYC,8.5,0,0,59,66,52
2020/9/21,Phoenix,6,0,,92,103,81
2020/9/21,SF,12.5,0,,64,77,56
2020/9/21,Seattle,4.5,0,0,61,70,54
2020/9/22,Atlanta,6.5,0,0,60,71,51
2020/9/22,Boston,13.6,0,0,54,66,45
2020/9/22,Chicago,4.9,0,0,66,79,54
2020/9/22,Honolulu,11.4,0,,80,90,75
2020/9/22,Houston,13.9,3.58,0,74,79,73
2020/9/22,LA,6.9,0,,67,74,64
2020/9/22,Miami,11.9,0,,83,88,80
2020/9/22,NYC,11,0,0,63,74,55
2020/9/22,Phoenix,5.4,0,,93,103,84
2020/9/22,SF,14.1,0,,65,73,59
2020/9/22,Seattle,6.3,0.11,0,65,73,59
2020/9/23,Atlanta,4.3,0,0,67,77,61
2020/9/23,Boston,11.6,0,0,65,80,55
2020/9/23,Chicago,6.3,0,0,69,79,59
2020/9/23,Honolulu,12.3,0.01,,82,90,76
2020/9/23,Houston,11.9,0.71,0,75,81,71
2020/9/23,LA,6.5,0,,67,75,63
2020/9/23,Miami,10.3,0,,82,88,78
2020/9/23,NYC,10.7,0,0,70,81,62
2020/9/23,Phoenix,6,0,,91,105,77
2020/9/23,SF,13.2,0,,65,77,58
2020/9/23,Seattle,11.2,1.08,0,63,63,58
2020/9/24,Atlanta,8.7,0.98,0,67,69,64
2020/9/24,Boston,8.1,0,0,69,79,61
2020/9/24,Chicago,6.5,0,0,68,79,58
2020/9/24,Honolulu,14.1,0,,83,90,79
2020/9/24,Houston,5.8,0,0,72,75,69
2020/9/24,LA,4.5,0,,68,81,61
2020/9/24,Miami,9.8,2.07,,81,85,75
2020/9/24,NYC,5.8,0,0,73,78,66
2020/9/24,Phoenix,5.4,0,,91,106,77
2020/9/24,SF,13.6,0,,67,79,61
2020/9/24,Seattle,12.5,0.08,0,60,66,57
2020/9/25,Atlanta,6.7,0.01,0,71,77,70
2020/9/25,Boston,6,0,0,65,72,58
2020/9/25,Chicago,8.9,0,0,71,80,61
2020/9/25,Honolulu,12.8,0,,82,90,75
2020/9/25,Houston,2.5,0,0,75,85,66
2020/9/25,LA,6.5,0,,68,75,64
2020/9/25,Miami,6,0.22,,81,89,77
2020/9/25,NYC,5.6,0,0,71,80,65
2020/9/25,Phoenix,4.9,0,,92,105,78
2020/9/25,SF,16.6,0,,65,72,61
2020/9/25,Seattle,12.3,0.75,0,59,63,55
2020/9/26,Atlanta,2.2,0,0,73,81,68
2020/9/26,Boston,7.6,0,0,63,75,58
2020/9/26,Chicago,14.5,0,0,70,79,64
2020/9/26,Honolulu,10.1,0.01,,81,90,74
2020/9/26,Houston,2.5,0,0,75,88,65
2020/9/26,LA,4.7,0,,69,77,64
2020/9/26,Miami,3.8,1.89,,82,91,73
2020/9/26,NYC,7.2,0,0,71,77,66
2020/9/26,Phoenix,6.3,0,,91,103,77
2020/9/26,SF,13.6,0,,65,77,58
2020/9/26,Seattle,9.8,0,0,58,65,53
2020/9/27,Atlanta,5.6,0,0,73,83,67
2020/9/27,Boston,7.2,0,0,69,77,63
2020/9/27,Chicago,11.4,0.19,0,72,77,55
2020/9/27,Honolulu,8.5,0,,82,90,76
2020/9/27,Houston,8.1,0,0,80,92,73
2020/9/27,LA,5.6,0,,69,74,63
2020/9/27,Miami,3.8,0.07,,81,91,75
2020/9/27,NYC,6.9,0.02,0,73,78,69
2020/9/27,Phoenix,4.9,0,,89,102,76
2020/9/27,SF,4.5,0,,70,91,61
2020/9/27,Seattle,6,0,0,59,70,53
2020/9/28,Atlanta,7.2,0.08,0,74,84,69
2020/9/28,Boston,8.9,0.05,0,70,81,63
2020/9/28,Chicago,7.8,0.21,0,57,63,51
2020/9/28,Honolulu,6.7,0,,81,90,75
2020/9/28,Houston,12.1,0.02,0,77,80,68
2020/9/28,LA,7.4,0,,69,75,65
2020/9/28,Miami,3.8,0.24,,82,90,77
2020/9/28,NYC,11.9,0.02,0,74,79,70
2020/9/28,Phoenix,5.1,0,,89,104,74
2020/9/28,SF,9.6,0,,80,96,58
2020/9/28,Seattle,8.5,0,0,61,76,52
2020/9/29,Atlanta,9.8,0.27,0,64,69,54
2020/9/29,Boston,8.1,0,0,68,79,62
2020/9/29,Chicago,8.3,0,0,53,60,46
2020/9/29,Honolulu,5.8,0,,82,93,73
2020/9/29,Houston,6.5,0,0,71,83,57
2020/9/29,LA,7.2,0,,68,80,64
2020/9/29,Miami,7.8,0,,84,90,78
2020/9/29,NYC,10.7,0.31,0,72,74,69
2020/9/29,Phoenix,4.7,0,,90,102,78
2020/9/29,SF,13.4,0,,64,95,57
2020/9/29,Seattle,7.2,0,0,64,80,54
2020/9/30,Atlanta,6.5,0,0,60,73,50
2020/9/30,Boston,18.3,0.46,0,71,74,58
2020/9/30,Chicago,13,0,0,58,67,52
2020/9/30,Honolulu,6.5,0,,80,87,71
2020/9/30,Houston,2.7,0,0,68,86,54
2020/9/30,LA,6.7,0,,74,92,66
2020/9/30,Miami,4.9,0,,83,92,78
2020/9/30,NYC,15,0.88,0,69,73,62
2020/9/30,Phoenix,4.9,0,,90,105,77
2020/9/30,SF,8.1,0,,63,82,58
2020/9/30,Seattle,1.3,0,0,65,76,55
2020/10/1,Atlanta,8.1,0,0,66,80,55
2020/10/1,Boston,11.4,0,0,65,76,58
2020/10/1,Chicago,8.5,0.21,0,53,59,47
2020/10/1,Honolulu,6.5,0,,80,88,72
2020/10/1,Houston,4,0,0,71,88,57
2020/10/1,LA,5.4,0,,78,92,67
2020/10/1,Miami,4.3,0.32,,82,90,75
2020/10/1,NYC,9.2,0,0,67,74,62
2020/10/1,Phoenix,4.9,0,,,107,76
2020/10/1,SF,4.7,0,,71,88,64
2020/10/1,Seattle,3.6,0,0,62,72,54
2020/10/2,Atlanta,8.7,0,0,61,69,50
2020/10/2,Boston,7.4,0.02,0,61,65,53
2020/10/2,Chicago,6.9,0,0,49,55,42
2020/10/2,Honolulu,4.9,0,,82,87,76
2020/10/2,Houston,4.7,0,0,71,84,58
2020/10/2,LA,5.8,0,,76,92,66
2020/10/2,Miami,3.6,2.21,,78,84,73
2020/10/2,NYC,8.9,0.03,0,64,68,58
2020/10/2,Phoenix,4.5,0,,,106,75
2020/10/2,SF,7.4,0,,71,88,58
2020/10/2,Seattle,2.7,0,0,62,73,54
2020/10/3,Atlanta,6.5,0,0,59,71,49
2020/10/3,Boston,7.8,0,0,56,64,49
2020/10/3,Chicago,4.9,0.11,0,50,56,46
2020/10/3,Honolulu,8.1,0,,78,87,67
2020/10/3,Houston,4.7,0,0,68,84,54
2020/10/3,LA,5.1,0,,75,86,66
2020/10/3,Miami,5.1,0.33,,78,85,76
2020/10/3,NYC,7.4,0,0,62,69,55
2020/10/3,Phoenix,4.9,0,,89,105,73
2020/10/3,SF,9.6,0,,65,85,55
2020/10/3,Seattle,2.5,0,0,58,58,54
2020/10/4,Atlanta,4.7,0,0,62,75,54
2020/10/4,Boston,8.1,0,0,56,63,49
2020/10/4,Chicago,8.5,0,0,49,57,40
2020/10/4,Honolulu,10.5,0,,80,89,74
2020/10/4,Houston,2.2,0,0,70,86,57
2020/10/4,LA,4.5,0,,71,84,62
2020/10/4,Miami,11.4,0,,83,89,79
2020/10/4,NYC,8.1,0,0,61,67,53
2020/10/4,Phoenix,4.7,0,,87,105,71
2020/10/4,SF,14.3,0,,61,71,55
2020/10/4,Seattle,2,0,0,56,59,54
2020/10/5,Atlanta,5.1,0,0,65,77,54
2020/10/5,Boston,8.5,0,0,57,63,52
2020/10/5,Chicago,10.5,0,0,49,63,38
2020/10/5,Honolulu,7.6,0,,80,89,73
2020/10/5,Houston,4.7,0,0,72,84,64
2020/10/5,LA,6.7,0,,71,78,65
2020/10/5,Miami,13.2,0.04,,85,90,79
2020/10/5,NYC,6.9,0,0,62,68,56
2020/10/5,Phoenix,5.4,0,,87,105,71
2020/10/5,SF,9.6,0,,59,74,52
2020/10/5,Seattle,5.8,0,0,59,68,55
2020/10/6,Atlanta,5.1,0,0,67,79,57
2020/10/6,Boston,9.6,0,0,58,70,50
2020/10/6,Chicago,11.4,0,0,60,75,52
2020/10/6,Honolulu,7.8,0,,81,89,74
2020/10/6,Houston,4.9,0,0,72,87,60
2020/10/6,LA,5.8,0,,69,84,63
2020/10/6,Miami,12.5,0.08,,85,90,79
2020/10/6,NYC,8.3,0,0,64,71,59
2020/10/6,Phoenix,4.7,0,,87,104,72
2020/10/6,SF,12.5,0,,58,69,52
2020/10/6,Seattle,5.8,0,0,59,73,54
2020/10/7,Atlanta,4.9,0,0,72,83,62
2020/10/7,Boston,17,0.02,0,62,75,55
2020/10/7,Chicago,9.4,0,0,67,76,53
2020/10/7,Honolulu,8.9,0,,83,91,76
2020/10/7,Houston,4.7,0,0,72,88,58
2020/10/7,LA,6,0,,68,74,63
2020/10/7,Miami,12.3,0,,84,89,82
2020/10/7,NYC,14.5,0.02,0,68,77,62
2020/10/7,Phoenix,6,0,,87,103,73
2020/10/7,SF,13.2,0,,58,65,55
2020/10/7,Seattle,4.7,0,0,60,61,56
2020/10/9,Atlanta,9.6,0.13,0,71,75,65
2020/10/9,Boston,10.7,0,0,51,60,42
2020/10/9,Chicago,11.9,0,0,63,82,52
2020/10/9,Honolulu,8.1,0,,81,87,72
2020/10/9,Houston,15.4,0.02,0,76,81,72
2020/10/9,LA,6.5,0,,67,73,64
2020/10/9,Miami,11.4,0.07,,84,89,76
2020/10/9,NYC,6.9,0,0,61,71,54
2020/10/9,Phoenix,6.3,0,,86,100,72
2020/10/9,SF,6,0,,61,71,58
2020/10/9,Seattle,6.9,0.52,0,60,68,57
2020/10/10,Atlanta,9.6,4.55,0,69,77,65
2020/10/10,Boston,19.5,0,0,63,78,54
2020/10/10,Chicago,13.4,0,0,70,77,57
2020/10/10,Honolulu,11,0,,82,90,77
2020/10/10,Houston,3.8,0,0,77,91,67
2020/10/10,LA,7.6,0,,68,73,65
2020/10/10,Miami,8.1,0.04,,83,90,79
2020/10/10,NYC,12.1,0,0,66,73,60
2020/10/10,Phoenix,6.5,0,,84,97,70
2020/10/10,SF,6.9,0,,64,74,58
2020/10/10,Seattle,14.5,0.49,0,59,62,52
2020/10/11,Atlanta,8.1,0.05,0,73,75,70
2020/10/11,Boston,12.3,0,0,60,67,51
2020/10/11,Chicago,8.7,0,0,61,69,56
2020/10/11,Honolulu,7.8,0.03,,81,89,74
2020/10/11,Houston,5.4,0,0,80,94,70
2020/10/11,LA,6.3,0,,67,73,61
2020/10/11,Miami,4.9,0,,83,91,79
2020/10/11,NYC,10.5,0.01,0,67,69,58
2020/10/11,Phoenix,5.4,0,,82,94,69
2020/10/11,SF,9.2,0,,65,77,56
2020/10/11,Seattle,13,0.61,0,53,59,50
2020/10/12,Atlanta,6,0,0,73,81,70
2020/10/12,Boston,16.1,0,0,52,54,50
2020/10/12,Chicago,11.4,0.11,0,62,67,50
2020/10/12,Honolulu,8.1,0.37,,80,88,73
2020/10/12,Houston,7.2,0,0,82,92,72
2020/10/12,LA,6.5,0,,70,80,63
2020/10/12,Miami,2.9,0.01,,84,92,80
2020/10/12,NYC,18.6,0.95,0,56,58,51
2020/10/12,Phoenix,3.8,0,,83,99,68
2020/10/12,SF,5.8,0,,65,83,55
2020/10/12,Seattle,11,0,0,57,62,52
2020/10/13,Atlanta,10.5,0,0,72,80,60
2020/10/13,Boston,14.8,1.5,0,55,58,51
2020/10/13,Chicago,11.9,0,0,57,73,46
2020/10/13,Honolulu,10.1,0,,82,89,76
2020/10/13,Houston,5.4,0,0,77,89,66
2020/10/13,LA,5.4,0,,74,86,65
2020/10/13,Miami,5.6,0,,82,89,76
2020/10/13,NYC,14.5,0.26,0,57,60,54
2020/10/13,Phoenix,4.5,0,,84,100,69
2020/10/13,SF,6.9,0,,67,84,58
2020/10/13,Seattle,16.1,0.57,0,56,63,49
2020/10/15,Atlanta,6.3,0,0,70,81,63
2020/10/15,Boston,12.3,0,0,59,72,48
2020/10/15,Chicago,11.4,0,0,58,64,41
2020/10/15,Honolulu,3.8,0,,80,86,75
2020/10/15,Houston,6.5,0,0,79,91,68
2020/10/15,LA,6,0,,73,82,64
2020/10/15,Miami,6.7,0.04,,82,89,74
2020/10/15,NYC,11.6,0,0,65,73,58
2020/10/15,Phoenix,6.5,0,,84,99,69
2020/10/15,SF,3.8,0,,74,91,62
2020/10/15,Seattle,5.1,0,0,53,60,46
2020/10/16,Atlanta,11.6,0,0,64,69,52
2020/10/16,Boston,9.4,0.77,0,61,71,50
2020/10/16,Chicago,9.4,0.01,0,45,53,37
2020/10/16,Honolulu,5.4,0.06,,80,86,76
2020/10/16,Houston,11,0.53,0,66,68,56
2020/10/16,LA,4.9,0,,71,81,63
2020/10/16,Miami,5.4,1.32,,81,89,72
2020/10/16,NYC,9.8,1.43,0,61,66,50
2020/10/16,Phoenix,4.9,0,,85,102,68
2020/10/16,SF,7.6,0,,78,94,63
2020/10/16,Seattle,13.6,0.07,0,56,62,51
2020/10/17,Atlanta,9.6,0,0,56,67,45
2020/10/17,Boston,12.8,1.16,0,51,58,42
2020/10/17,Chicago,14.3,0,0,49,65,37
2020/10/17,Honolulu,4.3,0,,80,85,76
2020/10/17,Houston,10.1,0,0,66,80,60
2020/10/17,LA,6,0,,71,80,64
2020/10/17,Miami,8.7,0.01,,80,88,75
2020/10/17,NYC,7.6,0.03,0,54,62,49
2020/10/17,Phoenix,4.9,0,,84,97,69
2020/10/17,SF,3.8,0,,73,91,61
2020/10/17,Seattle,7.8,0.03,0,56,57,51
2020/10/18,Atlanta,8.9,0,0,58,72,49
2020/10/18,Boston,6.9,0,0,49,58,40
2020/10/18,Chicago,8.1,0.18,0,53,60,40
2020/10/18,Honolulu,6.5,0.11,,80,86,76
2020/10/18,Houston,8.9,0,0,77,89,66
2020/10/18,LA,6,0,,68,74,63
2020/10/18,Miami,11.9,0,,82,88,79
2020/10/18,NYC,6.5,0,0,57,65,49
2020/10/18,Phoenix,5.6,0,,80,96,65
2020/10/18,SF,8.5,0,,70,83,58
2020/10/18,Seattle,12.1,0.01,0,56,63,52
2020/10/19,Atlanta,6.9,0,0,63,76,54
2020/10/19,Boston,5.1,0,0,51,58,44
2020/10/19,Chicago,8.5,0.05,0,42,50,38
2020/10/19,Honolulu,6.9,0.02,,80,85,76
2020/10/19,Houston,8.5,0,0,80,87,75
2020/10/19,LA,7.2,0,,67,74,63
2020/10/19,Miami,12.5,0.43,,81,84,74
2020/10/19,NYC,5.8,0,0,59,68,54
2020/10/19,Phoenix,4.3,0,,81,97,66
2020/10/19,SF,10.3,0,,63,79,55
2020/10/19,Seattle,9.6,0.06,0,57,59,50
2020/10/20,Atlanta,7.4,0,0,67,79,57
2020/10/20,Boston,5.8,0,0,56,67,49
2020/10/20,Chicago,8.1,0.19,0,43,53,38
2020/10/20,Honolulu,7.6,0.16,,81,85,77
2020/10/20,Houston,6.9,0,0,77,88,69
2020/10/20,LA,6.5,0,,67,73,64
2020/10/20,Miami,10.5,1.31,,80,85,73
2020/10/20,NYC,5.4,0.01,0,64,72,60
2020/10/20,Phoenix,4.9,0,,81,97,67
2020/10/20,SF,7.2,0,,62,81,54
2020/10/20,Seattle,3.8,0,0,53,59,47
2020/10/21,Atlanta,8.1,0,0,70,81,62
2020/10/21,Boston,7.6,0.06,0,58,65,56
2020/10/21,Chicago,8.1,0.38,0,51,59,47
2020/10/21,Honolulu,4.9,2.26,,80,85,74
2020/10/21,Houston,6.3,0,0,77,88,69
2020/10/21,LA,5.1,0,,66,71,64
2020/10/21,Miami,9.6,2.49,,76,79,72
2020/10/21,NYC,5.8,0,0,65,71,62
2020/10/21,Phoenix,4.9,0,,81,97,67
2020/10/21,SF,8.3,0,,65,79,56
2020/10/21,Seattle,5.4,0.05,0,50,53,42
2020/10/22,Atlanta,8.3,0,0,71,81,65
2020/10/22,Boston,7.2,0,0,62,67,54
2020/10/22,Chicago,10.3,1.67,0,55,78,47
2020/10/22,Honolulu,4,0,,78,83,74
2020/10/22,Houston,7.6,0,0,77,88,69
2020/10/22,LA,5.1,0,,67,70,65
2020/10/22,Miami,11.4,0.27,,78,85,73
2020/10/22,NYC,3.6,0,0,67,69,64
2020/10/22,Phoenix,5.1,0,,80,94,67
2020/10/22,SF,9.4,0,,62,73,55
2020/10/22,Seattle,4.9,0,0,46,54,40
2020/10/24,Atlanta,4.7,2.48,0,71,80,65
2020/10/24,Boston,11.4,0,0,60,70,46
2020/10/24,Chicago,7.8,0,0,41,49,34
2020/10/24,Honolulu,4.9,0.04,,77,86,69
2020/10/24,Houston,8.9,0,0,61,72,54
2020/10/24,LA,7.6,0,,66,70,64
2020/10/24,Miami,9.8,0.92,,81,86,74
2020/10/24,NYC,10.5,0,0,65,70,50
2020/10/24,Phoenix,4.9,0,,79,87,70
2020/10/24,SF,6.9,0,,60,71,52
2020/10/24,Seattle,15.7,0,0,46,50,40
2020/10/25,Atlanta,4.5,0,0,69,75,66
2020/10/25,Boston,10.1,0,0,47,50,43
2020/10/25,Chicago,12.5,0,0,42,47,39
2020/10/25,Honolulu,4.7,0,,77,84,70
2020/10/25,Houston,8.3,0,0,65,76,59
2020/10/25,LA,9.6,0,,65,69,59
2020/10/25,Miami,7.4,0.71,,79,87,75
2020/10/25,NYC,11,0.02,0,51,55,46
2020/10/25,Phoenix,8.5,0,,77,88,69
2020/10/25,SF,10.5,0,,61,71,56
2020/10/25,Seattle,9.8,0,0,42,49,34
2020/10/26,Atlanta,6.7,0.02,0,68,69,64
2020/10/26,Boston,9.6,0.01,0,50,53,48
2020/10/26,Chicago,9.4,0.06,0,38,39,34
2020/10/26,Honolulu,4.9,0,,78,84,71
2020/10/26,Houston,10.7,0,0,73,80,63
2020/10/26,LA,6.5,0,,63,75,57
2020/10/26,Miami,9.2,0,,81,87,76
2020/10/26,NYC,8.1,0.03,0,55,59,53
2020/10/26,Phoenix,13.9,0,,69,73,54
2020/10/26,SF,11.4,0,,64,77,55
2020/10/26,Seattle,4.3,0,0,42,52,35
2020/10/27,Atlanta,6,0.05,0,67,75,64
2020/10/27,Boston,8.3,0,0,51,54,44
2020/10/27,Chicago,4.5,0.03,0,36,38,33
2020/10/27,Honolulu,3.1,0,,77,82,74
2020/10/27,Houston,8.7,0.02,0,66,73,58
2020/10/27,LA,6.7,0,,64,76,52
2020/10/27,Miami,12.1,0,,83,89,79
2020/10/27,NYC,6.9,0,0,58,60,54
2020/10/27,Phoenix,7.6,0,,57,68,50
2020/10/27,SF,6,0,,65,77,54
2020/10/27,Seattle,4.5,0,0,49,57,45
2020/10/28,Atlanta,7.6,0.06,0,72,77,69
2020/10/28,Boston,6,0.27,0,47,51,44
2020/10/28,Chicago,7.4,0,0,39,51,31
2020/10/28,Honolulu,6.9,0.02,,77,86,71
2020/10/28,Houston,10.1,0.1,0,55,58,44
2020/10/28,LA,6.9,0,,64,74,54
2020/10/28,Miami,11.4,0,,83,88,80
2020/10/28,NYC,6,0.13,0,56,60,52
2020/10/28,Phoenix,5.1,0,,58,70,48
2020/10/28,SF,5.1,0,,62,74,52
2020/10/28,Seattle,5.8,0,0,50,55,47
2020/10/30,Atlanta,13.6,0,0,56,63,48
2020/10/30,Boston,14.5,0.26,4.3,37,44,30
2020/10/30,Chicago,6,0,0,37,44,31
2020/10/30,Honolulu,7.8,0,,79,88,69
2020/10/30,Houston,4.9,0,0,56,71,44
2020/10/30,LA,5.1,0,,64,76,53
2020/10/30,Miami,4.3,0.6,,82,89,76
2020/10/30,NYC,14.5,0.65,0,44,47,39
2020/10/30,Phoenix,4.5,0,,73,87,60
2020/10/30,SF,9.6,0,,58,65,49
2020/10/30,Seattle,12.3,0.04,0,54,60,47
2020/10/31,Atlanta,11.4,0,0,54,66,47
2020/10/31,Boston,6.7,0,0,33,42,28
2020/10/31,Chicago,13.9,0,0,41,59,30
2020/10/31,Honolulu,5.4,0,,78,87,71
2020/10/31,Houston,2.2,0,0,58,75,43
2020/10/31,LA,3.8,0,,63,75,54
2020/10/31,Miami,7.8,0.39,,80,87,76
2020/10/31,NYC,6,0,0,40,48,35
2020/10/31,Phoenix,4.3,0,,73,86,61
2020/10/31,SF,5.8,0,,57,76,47
2020/10/31,Seattle,6.7,0,0,49,57,41
2020/11/1,Atlanta,11.2,0,0,59,71,50
2020/11/1,Boston,6.5,0.62,0,42,50,37
2020/11/1,Chicago,16.1,0,0,45,55,30
2020/11/1,Honolulu,4.3,0.03,,78,84,69
2020/11/1,Houston,6.9,0,0,63,79,50
2020/11/1,LA,5.1,0,,64,76,55
2020/11/1,Miami,7.4,0.06,,81,87,78
2020/11/1,NYC,14.1,0.43,0,50,56,45
2020/11/1,Phoenix,5.4,0,,77,96,64
2020/11/1,SF,3.8,0,,60,77,50
2020/11/1,Seattle,6.7,0,0,49,61,42
2020/11/2,Atlanta,10.1,0,0,50,59,38
2020/11/2,Boston,19.2,0,0,42,44,33
2020/11/2,Chicago,10.7,0,0,37,51,28
2020/11/2,Honolulu,6.7,0,,77,88,70
2020/11/2,Houston,4,0,0,60,74,46
2020/11/2,LA,4.3,0,,63,69,58
2020/11/2,Miami,11.4,0,,78,80,74
2020/11/2,NYC,21.5,0,0,45,47,40
2020/11/2,Phoenix,5.4,0,,82,95,68
2020/11/2,SF,7.8,0,,61,73,52
2020/11/2,Seattle,5.6,0,0,51,65,41
2020/11/3,Atlanta,6.7,0,0,49,66,37
2020/11/3,Boston,14.5,0,0,38,43,32
2020/11/3,Chicago,9.8,0,0,50,69,39
2020/11/3,Honolulu,7.6,0,,80,89,73
2020/11/3,Houston,2.9,0,0,57,78,42
2020/11/3,LA,4.9,0,,62,72,57
2020/11/3,Miami,14.5,0,,75,80,72
2020/11/3,NYC,15.9,0,0,47,55,42
2020/11/3,Phoenix,4,0,,80,93,68
2020/11/3,SF,13,0,,57,67,50
2020/11/3,Seattle,6.7,0.9,0,51,58,46
2020/11/5,Atlanta,6.9,0,0,58,71,47
2020/11/5,Boston,15.2,0,0,57,70,49
2020/11/5,Chicago,9.8,0,0,63,71,55
2020/11/5,Honolulu,6.5,0,,80,86,74
2020/11/5,Houston,5.6,0,0,68,81,57
2020/11/5,LA,3.4,0,,68,88,58
2020/11/5,Miami,12.8,0.68,,78,85,75
2020/11/5,NYC,7.8,0,0,59,70,52
2020/11/5,Phoenix,3.8,0,,79,99,62
2020/11/5,SF,8.5,0,,61,80,55
2020/11/5,Seattle,11.4,0.32,0,57,60,46
2020/11/6,Atlanta,10.3,0,0,64,75,57
2020/11/6,Boston,12.3,0,0,61,72,55
2020/11/6,Chicago,8.9,0,0,61,74,51
2020/11/6,Honolulu,9.2,0,,81,87,74
2020/11/6,Houston,3.8,0,0,66,80,53
2020/11/6,LA,10.7,0,,68,74,58
2020/11/6,Miami,11.9,0.11,,80,84,75
2020/11/6,NYC,6.9,0,0,62,73,56
2020/11/6,Phoenix,5.4,0,,82,89,72
2020/11/6,SF,17,0,,60,62,52
2020/11/6,Seattle,12.3,0,0,47,51,39
2020/11/7,Atlanta,11.6,0.11,0,65,73,61
2020/11/7,Boston,7.6,0,0,61,74,49
2020/11/7,Chicago,9.8,0,0,63,72,54
2020/11/7,Honolulu,9.6,0,,80,87,76
2020/11/7,Houston,2.9,0,0,67,84,53
2020/11/7,LA,17.2,0.1,,59,62,52
2020/11/7,Miami,14.1,0.57,,79,83,72
2020/11/7,NYC,4,0,0,66,76,57
2020/11/7,Phoenix,15,0,,78,81,59
2020/11/7,SF,12.8,0,,54,62,49
2020/11/7,Seattle,7.6,0.01,0,42,44,36
2020/11/8,Atlanta,14.1,0,0,68,76,63
2020/11/8,Boston,4.3,0,0,60,70,49
2020/11/8,Chicago,8.5,0,0,63,76,52
2020/11/8,Honolulu,12.8,0,,81,88,76
2020/11/8,Houston,6,0,0,70,82,60
2020/11/8,LA,19.5,0,,56,61,48
2020/11/8,Miami,18.6,2.83,,76,78,74
2020/11/8,NYC,2.2,0,0,66,77,54
2020/11/8,Phoenix,8.1,0,,61,67,52
2020/11/8,SF,19.9,0.03,,54,57,46
2020/11/8,Seattle,9.8,0,0,41,49,33
2020/11/9,Atlanta,14.8,0,0,70,78,65
2020/11/9,Boston,2.5,0,0,51,62,45
2020/11/9,Chicago,12.1,0,0,69,76,63
2020/11/9,Honolulu,9.8,0.02,,80,86,76
2020/11/9,Houston,9.2,0,0,75,85,69
2020/11/9,LA,5.6,0,,54,62,45
2020/11/9,Miami,19,2.57,,78,84,74
2020/11/9,NYC,3.1,0,0,63,78,53
2020/11/9,Phoenix,5.1,0,,58,62,50
2020/11/9,SF,5.1,0,,49,60,41
2020/11/9,Seattle,8.5,0.06,0,38,43,31
2020/11/10,Atlanta,11.9,0.09,0,68,71,67
2020/11/10,Boston,9.8,0,0,58,75,48
2020/11/10,Chicago,19,0.32,0,71,75,42
2020/11/10,Honolulu,15.9,0,,80,88,75
2020/11/10,Houston,4.7,0.06,0,76,87,67
2020/11/10,LA,6,0,,54,64,46
2020/11/10,Miami,15.4,0.04,,80,84,75
2020/11/10,NYC,8.5,0,0,65,75,59
2020/11/10,Phoenix,3.6,0,,55,67,45
2020/11/10,SF,5.6,0,,50,61,41
2020/11/10,Seattle,7.8,0.04,0,43,46,38
2020/11/11,Atlanta,4.3,0.09,0,72,78,70
2020/11/11,Boston,14.3,0.01,0,64,73,56
2020/11/11,Chicago,8.7,0,0,43,45,35
2020/11/11,Honolulu,17.7,0.01,,80,87,76
2020/11/11,Houston,5.8,0,0,74,85,61
2020/11/11,LA,5.8,0,,55,64,46
2020/11/11,Miami,13.9,0.22,,80,83,74
2020/11/11,NYC,6.7,0.63,0,66,70,62
2020/11/11,Phoenix,3.4,0,,57,71,44
2020/11/11,SF,6.9,0,,56,60,50
2020/11/11,Seattle,3.6,0,0,42,46,37
2020/11/12,Atlanta,10.7,0,0,69,74,60
2020/11/12,Boston,9.8,0,0,61,66,47
2020/11/12,Chicago,6,0.02,0,43,54,35
2020/11/12,Honolulu,15.9,0,,80,86,76
2020/11/12,Houston,5.4,0,0,69,85,57
2020/11/12,LA,6.3,0,,56,67,47
2020/11/12,Miami,5.8,1.32,,78,82,75
